PIDN,Ca,P,pH,SOC,Sand
3wORuPiv,-0.4718368921289053,-0.17906921128114195,-0.4783467966383924,0.05456913335209217,-0.6635890369831795
43EfrxZj,0.066639161071829,0.11461776966517599,-0.3569970995179716,0.3128227052518623,-0.4163651512511173
457Vwm21,0.0008592283704015871,-0.1651024883225143,0.2270433444955275,0.1809882765518924,-0.43292633088212745
46KNnOdx,-0.43010302898472996,-0.19246505841720113,-0.7490990344859348,-0.07635225066192845,-0.1377156861016691
47TwNsVC,-0.4046789231891026,-0.49200700161549044,-1.4962340280559898,1.6685391706728394,-0.9038730931525547
49856RpO,-0.39876391860196064,-0.20866405046587408,-0.8165518915426002,-0.35403348264207796,-0.6752803498412725
4Ane1o2N,-0.3503613114002635,-0.24826402671633846,-0.26927334149995186,-0.4171189327224445,0.2155925560352417
4AyVUgSc,-0.4075569161648077,-0.1951357929387639,-0.5947332864173575,-0.6608810034157839,0.4477256841653032
4B1951On,-0.17301945842964406,-0.04453919359638291,-0.19171680209811529,-0.1388302174083117,0.4701264884728021
4OL39Teo,0.020696060834990704,0.31519041758906285,-0.1042655595542828,0.2966403829045578,-0.18708692970236457
4eQ90eLY,-0.07063812008421695,0.24673978093097707,-0.25721587942703744,0.4456208628588142,-0.16959766493447384
4o5jwMj8,-0.35441012191921817,-0.4062353117082452,-0.5653924215172224,-0.5540522779136442,0.2078160801218496
4vPgpl2c,-0.384664501087874,-0.2811456477796513,-0.2317537998285779,-0.6051115413599594,0.49988356117898425
51r9aA0d,-0.38800617417729927,-0.33195134236163315,-0.4016090801098579,-0.6657199370331808,0.319965100397983
58SmeRoP,-0.2766364999284756,-0.0547097770656399,-0.2293113142098948,0.002118877963885144,-0.37352597803268905
5HJp1AXn,-0.32812953941552364,-0.05731515354366254,-0.665874489300246,0.5256453089367745,-0.33275760380058306
5MBZW7fx,-0.10278328554131617,-0.08612425649456693,0.8505616563321524,-0.4236365317114991,-0.047110672904840376
5Nq3gHaP,0.2116914251154256,0.5525480808991547,0.03524460893948709,0.7242287042293063,-0.16260756279964353
5RmwFFK3,0.41025651667277135,-0.05686978592802207,0.0035257332139997165,0.3476419247641904,-1.119024291036911
5Tu5Jbov,-0.39653253175795694,-0.04106124900546238,-0.4557148406296538,-0.11839480801387063,-0.44597605212357877
5YEolkev,-0.26903750451446057,-0.3151664757189746,-0.16794084999981154,-0.3417970513869588,-0.37763364072732003
5a8sf6QV,-0.14416248479100516,-0.31185881454031245,0.4973008872933868,-0.045553518590932374,-0.7416282256136077
5eSvmqYm,-0.38236691514157656,-0.20558386447320354,0.09707269894579558,-0.3673492573707378,-0.39142624685711946
5hkN8fiv,-0.32781496101871044,-0.23701241464676004,-1.1367062584660494,0.7347164663806295,-0.550995744627451
5oK8Gti5,-0.45091718197317937,-0.08309858432397885,-0.4872784698568717,-0.4952853237537765,1.2656319701019132
5paniGaU,-0.5070924146295018,-0.24011243899833407,-0.7658070361347985,-0.7223904164187438,1.399953806487211
5vsr7ZUP,0.345940630646588,-0.25319269148320456,0.8826552445271871,-0.18170513520696366,-0.8671282743823001
60B4xMWI,-0.2888706264321624,0.32468292526342807,0.8406366141665601,-0.6529098440107486,0.6153235121983215
64jOUtKy,0.13699547787691993,0.020864816346462443,-0.3667629331385166,1.55308599563351,-1.0523780479177045
6AJo4xNG,-0.3897331180290056,0.30231735297268886,-0.4387984626797435,-0.0711012835970133,0.26815876777720427
6CAvhEte,-0.30880722112635234,-0.10418588189139598,-0.6347406027437879,-0.28266143984216024,0.5458621511111053
6CuGYjT5,2.906283372826881,-0.535255369748392,1.7917157398718744,0.5312735214170704,-0.9067159366051997
6DGH8ujZ,-0.35430590278549245,-0.2351777141828354,-1.1272222766208388,0.2488513717810721,-0.43535500891280404
6PzsGdVm,-0.33736746986936594,-0.15836728739500583,-0.7052044740848247,0.3582238101443239,-0.2216017993343405
6UcSJMbq,-0.35956696745953515,0.27820629497253424,0.7259664834116129,-0.6693649033648459,0.2721196554633301
6WJbkH8U,1.201705003665736,-0.2628717941171163,1.6283118443989777,-0.19806894426601043,-0.9617131514251434
6eUWsVzw,0.2845909560969561,-0.26646680747456586,1.0297321993268451,-0.203853639158886,-1.0324619193352773
6gNyO7Do,0.019208118451770763,-0.3165779064796012,0.05933106632234361,0.27101696160725475,-0.7774231649335885
6jT0AyHe,0.08621902798820126,-0.12731084367860235,0.38096554552024214,0.2628918254697783,-0.890318457594963
6nBgCvWu,-0.5792820192488658,-0.3351937451568657,-0.3109312719921109,-0.5265496029133161,1.2049355516734592
6ro5mqg6,-0.38323904416120513,-0.20408173382823117,0.010600149393277095,-0.3719099396872107,0.42775766662748477
6sGqObX4,-0.5022264726657529,-0.26313311563548997,-0.6573322269488613,-0.2446536847117178,-0.6937422948960762
6uEGy0n4,1.706860068410497,-0.07399766932534271,1.9968775234912932,-0.585437535977158,-0.6861169327096507
7BZ4LxP8,-0.053680986359282666,-0.2220298266445751,-0.09939414136210228,-0.2441189315440744,-0.26442221515467973
7CmigXKi,-0.3592963073090666,-0.05089580144960996,-0.9698769806059071,-0.361581644203227,0.61522138341427
7Ga0LpfR,0.3641291122438267,0.5986365708367116,-0.625402434504546,1.7673952443916194,-0.865975486745968
7PQsFvsG,-0.35323149456521236,-0.1696707187391052,-1.5272048405750867,0.8815105604686085,-0.38750365611487064
7aF7nnwn,-0.4982650442838871,-0.29622429141051465,-0.6712721095801988,-0.7044694429223006,0.9882835044000611
7asGzfX9,-0.19797932702474064,-0.16247557171117333,-0.31955441823797115,-0.11674823320190275,-0.04322359632140925
7cg7C92o,-0.2885462251850714,0.28364208093522353,0.2927916581743009,0.3867328689206266,0.16694062064035156
7eOxTpsB,-0.45645764852603415,0.05254931522575185,0.28144024791789646,-0.5976727052424391,1.031247216113862
7ey0v7ma,-0.5608968875882498,-0.3796944597390837,-1.0210491769463763,0.08397814902109502,-0.8314843007035032
7gocyrYl,-0.24930232824738005,-0.09347468593052218,-0.3014914894002606,0.6205685623195824,-0.31816122171353606
7gqR3GoA,-0.39997852205195816,-0.3286668219407519,-0.5026466300348805,-0.44398057581191785,-0.24256354961133458
7og7aUXB,-0.13531495359026185,0.1559180045034556,0.24343452444436295,0.010762070083388843,-0.15912376967318093
7onRfa8F,-0.10851222764731348,0.2063664723652314,0.617147755353517,-0.23250171639962358,0.8300025941256762
7umkNuxM,-0.20870945971349872,-0.17273216262060032,-0.03549062977148114,0.33557759703120743,-0.5213706318933713
7vPr9ExD,-0.17193902100414782,-0.31726559171852897,0.19767023034958897,0.010445755872518,-0.7802974438704606
7zNjpCzu,-0.4475388536805815,-0.2647204262002939,-0.21805049426704531,-0.10761891519898922,-0.7904171347446064
7ztsQNj3,-0.38894631889468667,-0.117001644447739,-0.06852100877152122,-0.09651611713928647,-0.6682186398812313
86gppwMI,-0.48703176597109443,-0.19823143905756616,-1.345828799327389,-0.5898675059999293,0.8663234099897887
88thAGdL,-0.4123420383913372,-0.3537480799556642,-0.19278118555219506,-0.3774842393916555,-0.08147378966631473
8GhU8STP,0.9034639139401633,0.42542529992000705,1.3609641767311917,0.23705154982342738,-0.5719243157396393
8NlzDcWe,-0.42030966574366035,-0.19445069052761388,-0.8492016850743058,-0.6794089921527552,0.5875404414051155
8QAejdLW,-0.17541849349960112,-0.24912438895618702,0.06661418263308229,0.11214084521173731,-0.7312213161343808
8RDeFxWM,-0.3481994691309083,-0.21423330728371845,0.014771835404112135,-0.5784406918744249,0.7923905996704399
8UXP2NBS,-0.42873925461693757,-0.4122667848545435,-0.48837612596623725,-0.3113527998424789,0.1781455668995956
8ZoV3KGT,-0.27063574506754995,-0.4336645985448227,0.003229144053289696,-0.39110617130684533,-0.305869612822515
8ajs2uG8,-0.3771157950758828,-0.1625010293221889,-0.6043686442698956,-0.2630194284210042,-0.581915911085952
8bXnz62p,-0.3223089759377121,0.2466353986878299,0.3427373307559829,0.02821526962768578,0.6487841327500488
8nO1O1LG,1.9795783252569155,0.14836157914320314,1.542770758361672,1.3136059706712298,-0.8494773674039838
8xE1p8g8,-0.3901813410409802,-0.07473949002353679,-0.37690039397194935,-0.09933148546340474,-0.10110652144065302
8yMDVMRM,-0.4156400572687487,-0.22892669472223898,-1.0946694725380735,-0.3656840984655493,-0.5719557489591652
98R5VaPi,0.34529254898100586,0.4549425951027409,1.9905376177830143,-0.7543444843978299,1.0409409089973203
9DcTz2Ua,2.5281898048214617,-0.3477453507000438,1.8737988847293126,0.7391110427993948,-0.9291468910420593
9G7nfUrK,-0.3024618812466135,0.0524607742404116,-0.500017363975722,-0.372284688384397,0.6050731444508441
9O6GZ1HT,-0.16089195794622685,0.36143563443013743,1.009908786660892,-0.707105721703054,-0.13424514181906386
9S7fCoAM,-0.5769940119221908,-0.32432183680356996,-0.1636953941670391,-0.32666608519805873,0.38419079518782107
9iQwmFJR,-0.2949916263802137,-0.10785324707509077,-0.36016816489988235,-0.3300145231553195,0.3166988332600163
A3Mt6SAQ,0.8290909769986102,0.4020035295730542,1.9246058662953516,-0.6773285971036824,0.4076136413396069
AJIsQIcV,-0.2838434765503684,-0.16329369107526942,-0.6558381427809954,-0.30092633400594737,0.6431667089676854
AMHKXMh8,1.5694533995197826,0.33704218892222654,1.782524169958736,-0.3564329578826694,-0.6057466583134683
ASwA2J4E,-0.31851561736206946,-0.09423333827709562,0.20120664253016024,-0.41113215436747735,0.5553507917750667
AaFvEoHq,-0.4336300779574359,-0.06412252880915165,0.04637296270161173,-0.660167836793711,0.8736405297745047
AiIPD6hX,-0.08782390134180354,0.08294077723777964,-0.5430224353334169,0.3601372939188482,-0.2806295099223529
AsIURvJS,-0.29343364479198475,-0.32908275883763827,-0.5329584632193993,0.8525857868997796,-0.7757872274563345
AsvgbJ0C,-0.24902239384290276,-0.043659755893628756,-0.5558651324012949,0.6214197112874958,-0.19267397921842244
AxEhbkCM,-0.36775584675714734,-0.41988778484309003,-0.7728369463506134,-0.4618050515499976,-0.5331892887017737
B7VPkIpx,-0.34375853307649346,0.16739139438179615,0.6834787966863823,-0.6622724140030379,0.6925319462135616
BBwHqHiH,-0.030691322577375845,-0.5459948388799604,0.44698198547791446,-0.15363276809941026,-0.7176477299732411
BMyps8hr,-0.20450827489672457,-0.3334140159417452,-0.5416541590118991,-0.08985394908755204,-0.36260406163101244
BUHS4dQw,0.2012411230721077,0.04101005718312646,0.038514770890878854,2.1814671485749315,-0.7700114076471583
BZB3EYWQ,-0.2980416244469357,-0.0736652561378361,0.03846633016001322,-0.39848646063978005,0.5539078837580365
C5UPCZcL,3.214716842713036,-0.29884501743918296,1.7735115750177375,0.7220382423902756,-0.8320489102953011
C5gIfQbJ,-0.3992363729477989,-0.3734302716012061,-1.73897579814651,0.9549838154012593,-0.8557567711994422
CDRuu4Pn,-0.37216909952064847,-0.20985054765850678,-0.1984238735199827,-0.5487950292303663,0.6342919890932455
CQhTYkqE,0.4607678004054186,-0.12447014674752539,0.6054817566986441,0.4307068845542328,-1.3432628226328744
CSEobMXv,-0.5016916613774575,-0.23592875918859224,-1.2483795722064974,0.37767371915805753,-0.5606479485432787
CYMQE4x0,0.0666324052951352,0.5050759511944677,1.3146566332989182,-0.31880703093828766,0.5128334078452577
ChQdtl4J,-0.4660238876111802,-0.46267931293120385,-0.15727917501716704,-0.47922335467186983,0.33431592740544624
ChnD1nrN,-0.3984471438070322,-0.20805061981391854,-0.8599261038875318,-0.6738180680637136,0.06364564250919132
CvtbbIcq,0.6530502282580567,0.13651326108782794,1.4727404407536289,-0.21071740755315,0.04412843033055389
Cxk06b77,-0.22456992085025254,0.17689776348957215,0.4605023086127494,-0.10496133684831045,0.14297655227435263
D3QD3ZEJ,-0.22220211306269536,-0.0976368502173752,0.27599095938397733,0.15638046771331426,0.05013900990206021
D8J5C6lA,0.48484186860684086,0.18181524379482886,0.9788306893270776,0.020156784382394002,-0.5884383252973389
DCeQwYfT,-0.24485600157668566,-0.18672104132616932,-0.3385385447255858,-0.026507764252462353,-0.7635153347120348
DDEftkx3,-0.4915363195051791,-0.15820591781285567,-0.7932068661658082,-0.648571648965524,1.229373696325078
DEwCfeDW,-0.5295288418724523,0.025908042206653693,-0.16976071014990324,-0.05468865123013152,0.5325131398882931
DMkIV4oL,-0.4354012623999302,-0.2886538384026831,-0.4682803268339012,-0.5580378103752832,0.4973833943090974
DnzGfbxS,-0.14833463785755358,-0.2801599457339349,-0.23107381570006574,0.07188149569468118,-0.6421269648012821
DoZxo6f6,-0.35080228806108127,-0.3073889491004238,-0.049059176392491244,-0.606028292055435,0.5983962087810837
DvhBPGIk,-0.36488556499663427,-0.2978988085470151,-0.26313561444560013,-0.15507107853952676,-0.31537165885584756
Dx7GoUcT,-0.640440331453224,-0.40799245658220623,-0.4279296881471589,-0.6058586392734543,1.2578707560202296
E5hIjohO,0.4876446561130638,-0.3836003629730237,0.09762131309363219,0.8797820901045581,-1.0915429811465887
E6x4XGHt,-0.40114994838399,-0.05205962530450304,-0.5152415118680239,-0.3651449931640682,1.1724102256886124
EDEpAzh1,-0.4556840282785073,-0.3183018938963989,-0.39264608574237664,-0.09640012539425963,-0.6407119166178737
ETGudkQt,-0.2869313501788392,0.20244113261352864,-0.06240608242944194,-0.5285037975164765,0.6662830708951836
EUleKrLJ,1.8035203037742218,-0.14648953778007062,1.7612471642767156,0.535110606963214,-0.531242309840049
Ehw2Jz6s,-0.3655928265534392,-0.006118211192821751,-0.22879241685235882,-0.40543197721010893,-0.1582017657475625
EjqzC4zH,-0.43312737694085207,-0.11941615374350546,0.20417913806043486,-0.616589787161392,0.5163509823543116
EkMZO3Qj,-0.4578305049252868,0.14736150993351044,-0.1472974080066243,-0.5754586320649906,0.8188169802781013
EnoNXWvU,-0.3301323200844213,0.2510756801629147,0.9094216746881318,-0.7586905725099332,0.28985552722283175
Epv8ANwr,-0.2351173866995205,-0.14115152473580847,-0.15729604988970214,0.4477239882645124,-0.3296973247017346
Etro9j0B,-0.3228158969829332,0.4147307520014369,0.552648808981282,0.16671291972933533,-0.14671886612167534
F3MIZj76,-0.37155349997082276,-0.3217411215360897,-0.49386913137472827,-0.22363287330106862,-0.5230846805756552
FB8tU00K,-0.3678112158268704,-0.2155335005808811,-0.9800746730125353,0.3318457610904159,-0.6516264430394374
FLhxBGMK,0.03330984414732277,-0.30863933414076855,0.47443887068099694,-0.206079120052836,-0.887229062818163
FRreR8ka,-0.4159745403003893,-0.4133271289219743,-0.3528385874326818,-0.34245731034956634,0.39293437917646257
FXne4oAV,0.36262843355913443,0.43750841242898164,0.8980046794841821,-0.23883665894234116,-0.5944773885560977
FaW764jk,-0.4009575752211069,0.2143906698197583,0.47818351585741925,-0.2686276376030256,0.2578696228735325
FeAbMXly,-0.43766897950408634,-0.2991743051742576,-0.9251953814423878,-0.573011939730271,0.592030227083254
FeudaFXn,2.147706418578221,-0.2091672399726538,2.0542996732797607,-0.4750474657938311,-1.0086635220494544
FldUmFeM,0.911161492307628,0.2183393517473842,1.7167694038926749,-0.7468849479250301,0.3797812146327279
Fnv5tfAm,-0.43238546737530886,-0.19510195956918083,-0.3653197876586311,-0.07593960618148543,-0.8176903327596847
FvrAd3Or,-0.3950352382267288,-0.052164757592507445,0.5483001587375511,-0.4795869616914301,0.441449847514689
G48zHffi,-0.16684621029357402,0.4671864694081933,1.589761391140269,-0.6872749480332979,0.703296059665169
G76zCv5N,-0.36554013472046604,-0.30592688962116577,-0.41452320231954115,-0.34205793534215506,0.03674704081934951
G7JGUdNf,-0.10327433063671566,-0.41378908371284334,0.41763238094974797,-0.17619258414079708,-0.7510729265567594
GCo6MONx,1.1989217229159428,0.06458555142820904,1.4734298766459022,0.4110374213748303,-0.6725881508942124
GE0vbpVQ,-0.18004884135493307,0.15027837922814452,0.05612647923103874,-0.2678709414458953,0.5297621571714233
GN0DfOqt,-0.3115023089303709,-0.02267961822139923,-0.4100100078695548,-0.3842858790252845,0.48238026549378976
GNsTAb1v,-0.42903029715286173,-0.2186969342115449,-0.5232260941360528,-0.16966579833860443,-0.6680132341164451
GPwmO21z,-0.2823837618929219,-0.323183599333696,-0.3550715230483127,0.22201887545342752,-0.5709790889098653
GQYpfLoh,0.3772854351254294,-0.02421342524947901,-0.24069382174154233,0.7315472483987859,-1.0002740364607128
GR9knT8n,-0.3556292061031439,-0.1796563726580139,-1.4493396120203752,0.7902936536958889,-0.398996380768536
GXtFFbZy,-0.1286988898225836,-0.08716802280945601,0.201112390625117,-0.02051489251511419,-0.06267185620173407
GYvzvvFD,-0.516426780860231,-0.18982203158587868,-1.0862341093686059,-0.5356130527846414,0.15538866885929775
GemPjTJ9,-0.4882264558203025,-0.4150741901978029,-1.2285445338226597,-0.1236099423348262,-0.7172033547697271
GkLYRm1K,1.9237319255049556,-0.009832929058815979,2.086880328903643,-0.5553630483669049,-0.8396295667608489
GmlqP8eI,-0.3418380856783226,-0.44286809409717565,-0.9478764561893568,-0.401153754271553,-0.25491448390224947
GqkIrOvf,-0.36817646145324023,-0.3716651488636571,-0.8364323133105208,0.3506716712304239,-0.9424590564916767
H0fsegPi,-0.5166661578356802,-0.3009167142747749,-0.0018130417916649162,-0.4950992935173561,0.4860878058274586
H4dHpJjU,2.1647689667383445,-0.16765577806446255,1.596521257664982,0.5598744043241003,-0.6660547986530005
H5QwJCuU,1.9188966141954564,0.9939579359433519,1.9610753823614784,0.1985608914332575,-0.25462928317596656
H5uwmSZ0,-0.43408044082953007,-0.26608178280340333,-0.3589599482374426,-0.5138436411113911,0.6546568545062584
H8MtbVoL,-0.30065070156963375,-0.4689755198361211,0.04486081018606837,-0.3211179119939703,-0.3822672954222266
H9JrUYnp,-0.4464912622865263,-0.3666989404124997,-0.37625072390611913,-0.19459599107445766,0.24792077109330746
HHYmmHVk,-0.4141590404441132,-0.2620802510213662,-0.5595426268327108,-0.6241372512511134,1.0399257469634833
HJ5U4uqL,-0.508279748084218,-0.2650403276534358,-1.1852321693845609,-0.5508321877773554,-0.30549291286719876
HNQxYc4w,-0.23713106956357782,-0.392152328980549,-0.2812590945478058,-0.4508902101229177,-0.15847336526405287
HQYhKHZ8,-0.42249083131817977,-0.2840330765070152,-0.5918409769615974,-0.356606846088224,-0.27528156974047957
HSCMx0MC,-0.39673421151390686,-0.19494017572846595,-0.012729394817509546,-0.5899652181662689,0.7543080134376019
HXYuE0fx,2.0659720316034047,-0.4044114770893102,1.7280778235261753,0.0253500634440315,-0.7426257825134177
HdKcxEWr,0.0977488680651691,0.5662551047457713,0.26973084559661753,0.094998030744708,0.34350727550644844
HecW1iCC,-0.5144876151210588,-0.17696111926235447,-0.40083068982123043,-0.3267541846441643,-0.6595265557752704
HpbKB8rv,-0.5668005383029701,-0.3892394628182352,-1.5460196307090754,0.7990965815302828,-0.4525154926749501
HrkoYjCg,-0.1552007778622043,0.14652317704480308,-0.0838830266622094,0.561715088167075,-0.5373600633029649
I5P2uquT,-0.27689803351004744,-0.2157421701153497,-0.2140837606244414,-0.2477484544479057,0.47571346390787306
I94qkDM7,-0.47822253006781,-0.28783426344108537,-1.5963563127502824,-0.6165439060544557,0.27718392968811423
I9sQbtt8,-0.392779429068253,-0.2521213753184995,-1.3458061479630121,1.6041089624301654,-0.5849771394865874
IFxgw6ZX,-0.3449748485869023,-0.2683754826837502,-0.36333252412858513,-0.21779872565874372,-0.2055179722401072
IPPPSyoU,-0.4115722696660578,-0.2537825899916846,-0.8683221154841557,-0.0993566984139904,-0.8068482064935066
IQOYQubU,1.6410444027454036,-0.11869286347154813,1.5092209992395216,0.11506725588471069,-0.5064280389558579
IYNE2SxU,-0.3948645204331329,-0.24727418497212603,-0.4455418230682493,-0.17571186202117173,-0.8107570906695641
IZRFk9kN,-0.11684767294358461,0.01738726250256558,-0.13222111579537826,-0.08066840468609993,-0.02802711476307451
Iaq3v0t3,0.8818048123540839,0.46870908140503237,1.995027290159863,-0.6648802761708328,0.3195392984971431
IbVwu1t6,-0.4197642247203339,-0.2204919612802622,-1.0242446068997129,-0.039374283794947534,-0.3428738184647003
IcHKTLyo,-0.18058511155292448,-0.25027134433053483,0.10032568718300201,0.09562407360054477,-0.8945823478458199
IpW80wVB,-0.32199014973555323,-0.12386847839134925,-0.21165324675293176,-0.2588265951118743,-0.0967325507775704
Itb0PYUV,1.900129272273088,-0.15720101404729112,1.7992640504032045,0.7432736155215849,-0.6734614391217458
J8fpSwS0,-0.5298914877119711,0.004086493406353919,0.4368579794184499,-0.6607263684953905,1.1067264721438854
JE1SlbD0,0.6286501821163182,0.2523207584852986,0.554478167593677,1.812587381360349,-1.1038597085542734
JEB4McNb,1.070685533308339,-0.21593872695132008,1.4449452726865641,-0.09196931639671507,-0.961743651138951
JEE4QVeQ,-0.12065365748338248,-0.25069067818040847,-0.011791746993904707,-0.40119885782319725,-0.6440831108551567
JJSEU2VQ,-0.44120688325589613,-0.10008208946656935,-0.36886930901995507,-0.5562123619729492,0.9252482094634807
JSsVriP2,-0.11913884538757571,-0.06578309492499743,1.0773179817132574,-0.45439104225053556,-0.01365173812049053
JUvQNiOK,-0.060490705256013313,0.0787198433371937,0.39178990996042096,-0.3411075773737044,0.42123850929600626
JZbrRtm2,-0.1678854863618206,0.2771848543942947,1.064689096035472,-0.7384065832214741,0.20190086585415076
JcE9G92B,-0.11724521432444565,-0.01853126556190445,-0.06232038137956331,0.5665231709375294,-0.3859783080459301
JnNYpXHr,0.13318555535752297,0.49439799986176364,0.11036234385200494,1.4388753817059698,-0.9526262558523632
JzpbnOtz,-0.45997096682780286,0.03831707279409588,-0.32002671686779466,-0.553542729973509,0.8025315013264424
JzzUhPQp,1.8247050303715313,0.1536609879275092,1.9386642336724227,-0.38328738617052055,-0.8361097568737709
K05R8dQK,-0.23405365599475106,-0.2206383654530052,-0.534710794696927,0.4437784926993649,-0.8955234857707268
K17pG2mG,-0.3081959282863182,-0.33022631093797034,0.22574871259977827,-0.6605136779486306,0.46020105003286454
K8BellUe,0.14005018622045276,-0.4884283248898535,0.25056956605709113,-0.19634855845551563,-1.2135251592288603
KJ2eH6rr,-0.15758287073806085,-0.24156437010360035,0.23973042535475694,-0.15079802415657584,-1.1941112109578753
KJEJ6Glk,0.6390469706513419,0.0824361317104193,0.562699564575171,1.474115364296983,-1.1258447140573447
KSbO0oXS,0.180622387028806,0.21604232460678077,-0.23724963258741608,2.2190344827695316,-1.3444677476421545
KXtvmd01,-0.39158148569669793,-0.25218536078655546,-0.2643765533903747,-0.4699913036942163,0.3331436821558187
